X,CH1,Start,Increment
634,6.00E-02,0.000001268,6.00E-02
635,5.06E-02,0.00000127,5.06E-02
636,5.19E-02,0.000001272,5.19E-02
637,4.81E-02,0.000001274,4.81E-02
638,6.00E-02,0.000001276,6.00E-02
639,5.25E-02,0.000001278,5.25E-02
640,6.13E-02,0.00000128,6.13E-02
641,5.88E-02,0.000001282,5.88E-02
642,6.19E-02,0.000001284,6.19E-02
643,5.94E-02,0.000001286,5.94E-02
644,6.56E-02,0.000001288,6.56E-02
645,6.31E-02,0.00000129,6.31E-02
646,6.25E-02,0.000001292,6.25E-02
647,4.69E-02,0.000001294,4.69E-02
648,5.44E-02,0.000001296,5.44E-02
649,4.56E-02,0.000001298,4.56E-02
650,6.13E-02,0.0000013,6.13E-02
651,5.50E-02,0.000001302,5.50E-02
652,6.81E-02,0.000001304,6.81E-02
653,6.06E-02,0.000001306,6.06E-02
654,6.69E-02,0.000001308,6.69E-02
655,5.50E-02,0.00000131,5.50E-02
656,5.56E-02,0.000001312,5.56E-02
657,4.94E-02,0.000001314,4.94E-02
658,5.63E-02,0.000001316,5.63E-02
659,5.19E-02,0.000001318,5.19E-02
660,6.31E-02,0.00000132,6.31E-02
661,5.69E-02,0.000001322,5.69E-02
662,6.50E-02,0.000001324,6.50E-02
663,5.94E-02,0.000001326,5.94E-02
664,5.75E-02,0.000001328,5.75E-02
665,5.13E-02,0.00000133,5.13E-02
666,5.94E-02,0.000001332,5.94E-02
667,5.50E-02,0.000001334,5.50E-02
668,6.06E-02,0.000001336,6.06E-02
669,5.94E-02,0.000001338,5.94E-02
670,6.13E-02,0.00000134,6.13E-02
671,5.94E-02,0.000001342,5.94E-02
672,6.94E-02,0.000001344,6.94E-02
673,6.00E-02,0.000001346,6.00E-02
674,7.19E-02,0.000001348,7.19E-02
675,6.75E-02,0.00000135,6.75E-02
676,6.75E-02,0.000001352,6.75E-02
677,6.00E-02,0.000001354,6.00E-02
678,6.38E-02,0.000001356,6.38E-02
679,5.88E-02,0.000001358,5.88E-02
680,7.56E-02,0.00000136,7.56E-02
681,6.50E-02,0.000001362,6.50E-02
682,7.50E-02,0.000001364,7.50E-02
683,6.44E-02,0.000001366,6.44E-02
684,6.44E-02,0.000001368,6.44E-02
685,5.44E-02,0.00000137,5.44E-02
686,6.31E-02,0.000001372,6.31E-02
687,5.50E-02,0.000001374,5.50E-02
688,6.69E-02,0.000001376,6.69E-02
689,6.31E-02,0.000001378,6.31E-02
690,6.38E-02,0.00000138,6.38E-02
691,5.75E-02,0.000001382,5.75E-02
692,5.88E-02,0.000001384,5.88E-02
693,5.56E-02,0.000001386,5.56E-02
694,5.69E-02,0.000001388,5.69E-02
695,5.44E-02,0.00000139,5.44E-02
696,7.38E-02,0.000001392,7.38E-02
697,5.75E-02,0.000001394,5.75E-02
698,7.81E-02,0.000001396,7.81E-02
699,7.44E-02,0.000001398,7.44E-02
700,7.50E-02,0.0000014,7.50E-02
701,6.25E-02,0.000001402,6.25E-02
702,6.13E-02,0.000001404,6.13E-02
703,5.25E-02,0.000001406,5.25E-02
704,5.69E-02,0.000001408,5.69E-02
705,5.06E-02,0.00000141,5.06E-02
706,7.56E-02,0.000001412,7.56E-02
707,5.88E-02,0.000001414,5.88E-02
708,7.94E-02,0.000001416,7.94E-02
709,7.38E-02,0.000001418,7.38E-02
710,7.25E-02,0.00000142,7.25E-02
711,5.88E-02,0.000001422,5.88E-02
712,5.81E-02,0.000001424,5.81E-02
713,5.13E-02,0.000001426,5.13E-02
714,5.88E-02,0.000001428,5.88E-02
715,5.31E-02,0.00000143,5.31E-02
716,6.00E-02,0.000001432,6.00E-02
717,5.31E-02,0.000001434,5.31E-02
718,5.31E-02,0.000001436,5.31E-02
719,4.81E-02,0.000001438,4.81E-02
720,7.13E-02,0.00000144,7.13E-02
721,5.44E-02,0.000001442,5.44E-02
722,7.25E-02,0.000001444,7.25E-02
723,7.06E-02,0.000001446,7.06E-02
724,7.00E-02,0.000001448,7.00E-02
725,6.56E-02,0.00000145,6.56E-02
726,6.63E-02,0.000001452,6.63E-02
727,6.50E-02,0.000001454,6.50E-02
728,6.44E-02,0.000001456,6.44E-02
729,6.06E-02,0.000001458,6.06E-02
730,6.38E-02,0.00000146,6.38E-02
731,6.13E-02,0.000001462,6.13E-02
732,7.69E-02,0.000001464,7.69E-02
733,6.44E-02,0.000001466,6.44E-02
734,7.81E-02,0.000001468,7.81E-02
735,7.19E-02,0.00000147,7.19E-02
736,7.13E-02,0.000001472,7.13E-02
737,6.19E-02,0.000001474,6.19E-02
738,6.75E-02,0.000001476,6.75E-02
739,6.25E-02,0.000001478,6.25E-02
740,6.69E-02,0.00000148,6.69E-02
741,5.63E-02,0.000001482,5.63E-02
742,5.94E-02,0.000001484,5.94E-02
743,5.50E-02,0.000001486,5.50E-02
744,6.38E-02,0.000001488,6.38E-02
745,5.88E-02,0.00000149,5.88E-02
746,6.88E-02,0.000001492,6.88E-02
747,6.38E-02,0.000001494,6.38E-02
748,6.56E-02,0.000001496,6.56E-02
749,5.63E-02,0.000001498,5.63E-02
750,5.81E-02,0.0000015,5.81E-02
751,5.31E-02,0.000001502,5.31E-02
752,6.94E-02,0.000001504,6.94E-02
753,5.88E-02,0.000001506,5.88E-02
754,6.94E-02,0.000001508,6.94E-02
755,6.19E-02,0.00000151,6.19E-02
756,6.13E-02,0.000001512,6.13E-02
757,5.13E-02,0.000001514,5.13E-02
758,5.94E-02,0.000001516,5.94E-02
759,5.00E-02,0.000001518,5.00E-02
760,7.25E-02,0.00000152,7.25E-02
761,6.06E-02,0.000001522,6.06E-02
762,7.19E-02,0.000001524,7.19E-02
763,5.81E-02,0.000001526,5.81E-02
764,5.75E-02,0.000001528,5.75E-02
765,5.31E-02,0.00000153,5.31E-02
766,5.75E-02,0.000001532,5.75E-02
767,5.38E-02,0.000001534,5.38E-02
768,6.81E-02,0.000001536,6.81E-02
769,5.69E-02,0.000001538,5.69E-02
770,8.06E-02,0.00000154,8.06E-02
771,6.88E-02,0.000001542,6.88E-02
772,8.13E-02,0.000001544,8.13E-02
773,6.69E-02,0.000001546,6.69E-02
774,6.63E-02,0.000001548,6.63E-02
775,5.88E-02,0.00000155,5.88E-02
776,6.38E-02,0.000001552,6.38E-02
777,5.94E-02,0.000001554,5.94E-02
778,6.56E-02,0.000001556,6.56E-02
779,6.31E-02,0.000001558,6.31E-02
780,6.38E-02,0.00000156,6.38E-02
781,5.88E-02,0.000001562,5.88E-02
782,6.13E-02,0.000001564,6.13E-02
783,5.81E-02,0.000001566,5.81E-02
784,7.19E-02,0.000001568,7.19E-02
785,6.19E-02,0.00000157,6.19E-02
786,7.56E-02,0.000001572,7.56E-02
787,7.19E-02,0.000001574,7.19E-02
788,7.06E-02,0.000001576,7.06E-02
789,5.44E-02,0.000001578,5.44E-02
790,5.38E-02,0.00000158,5.38E-02
791,5.13E-02,0.000001582,5.13E-02
792,5.44E-02,0.000001584,5.44E-02
793,5.13E-02,0.000001586,5.13E-02
794,5.94E-02,0.000001588,5.94E-02
795,5.38E-02,0.00000159,5.38E-02
796,6.81E-02,0.000001592,6.81E-02
797,6.00E-02,0.000001594,6.00E-02
798,6.94E-02,0.000001596,6.94E-02
799,6.19E-02,0.000001598,6.19E-02
800,6.19E-02,0.0000016,6.19E-02
801,4.44E-02,0.000001602,4.44E-02
802,5.25E-02,0.000001604,5.25E-02
803,4.25E-02,0.000001606,4.25E-02
804,6.31E-02,0.000001608,6.31E-02
805,5.38E-02,0.00000161,5.38E-02
806,6.19E-02,0.000001612,6.19E-02
807,5.50E-02,0.000001614,5.50E-02
808,5.44E-02,0.000001616,5.44E-02
809,4.25E-02,0.000001618,4.25E-02
810,5.56E-02,0.00000162,5.56E-02
811,4.31E-02,0.000001622,4.31E-02
812,6.19E-02,0.000001624,6.19E-02
813,5.63E-02,0.000001626,5.63E-02
814,6.00E-02,0.000001628,6.00E-02
815,5.56E-02,0.00000163,5.56E-02
816,5.88E-02,0.000001632,5.88E-02
817,5.50E-02,0.000001634,5.50E-02
818,6.06E-02,0.000001636,6.06E-02
819,5.75E-02,0.000001638,5.75E-02
820,5.88E-02,0.00000164,5.88E-02
821,5.44E-02,0.000001642,5.44E-02
822,5.50E-02,0.000001644,5.50E-02
823,5.19E-02,0.000001646,5.19E-02
824,6.44E-02,0.000001648,6.44E-02
825,5.56E-02,0.00000165,5.56E-02
826,7.19E-02,0.000001652,7.19E-02
827,6.44E-02,0.000001654,6.44E-02
828,7.38E-02,0.000001656,7.38E-02
829,7.00E-02,0.000001658,7.00E-02
830,6.88E-02,0.00000166,6.88E-02
831,6.19E-02,0.000001662,6.19E-02
832,6.38E-02,0.000001664,6.38E-02
833,6.13E-02,0.000001666,6.13E-02
834,6.31E-02,0.000001668,6.31E-02
835,5.69E-02,0.00000167,5.69E-02
836,5.69E-02,0.000001672,5.69E-02
837,5.56E-02,0.000001674,5.56E-02
838,5.88E-02,0.000001676,5.88E-02
839,5.63E-02,0.000001678,5.63E-02
840,5.88E-02,0.00000168,5.88E-02
841,5.69E-02,0.000001682,5.69E-02
842,6.00E-02,0.000001684,6.00E-02
843,5.75E-02,0.000001686,5.75E-02
844,6.38E-02,0.000001688,6.38E-02
845,5.81E-02,0.00000169,5.81E-02
846,6.94E-02,0.000001692,6.94E-02
847,6.38E-02,0.000001694,6.38E-02
848,7.13E-02,0.000001696,7.13E-02
849,6.75E-02,0.000001698,6.75E-02
850,6.81E-02,0.0000017,6.81E-02
851,6.50E-02,0.000001702,6.50E-02
852,6.88E-02,0.000001704,6.88E-02
853,6.44E-02,0.000001706,6.44E-02
854,6.38E-02,0.000001708,6.38E-02
855,5.69E-02,0.00000171,5.69E-02
856,7.75E-02,0.000001712,7.75E-02
857,5.94E-02,0.000001714,5.94E-02
858,8.00E-02,0.000001716,8.00E-02
859,7.50E-02,0.000001718,7.50E-02
860,7.38E-02,0.00000172,7.38E-02
861,6.38E-02,0.000001722,6.38E-02
862,6.75E-02,0.000001724,6.75E-02
863,6.38E-02,0.000001726,6.38E-02
864,7.00E-02,0.000001728,7.00E-02
865,6.63E-02,0.00000173,6.63E-02
866,6.75E-02,0.000001732,6.75E-02
867,6.31E-02,0.000001734,6.31E-02
868,6.31E-02,0.000001736,6.31E-02
869,5.44E-02,0.000001738,5.44E-02
870,6.06E-02,0.00000174,6.06E-02
871,5.38E-02,0.000001742,5.38E-02
872,7.63E-02,0.000001744,7.63E-02
873,6.13E-02,0.000001746,6.13E-02
874,7.75E-02,0.000001748,7.75E-02
875,7.00E-02,0.00000175,7.00E-02
876,6.94E-02,0.000001752,6.94E-02
877,5.81E-02,0.000001754,5.81E-02
878,5.81E-02,0.000001756,5.81E-02
879,5.56E-02,0.000001758,5.56E-02
880,5.94E-02,0.00000176,5.94E-02
881,5.75E-02,0.000001762,5.75E-02
882,5.94E-02,0.000001764,5.94E-02
883,5.75E-02,0.000001766,5.75E-02
884,6.31E-02,0.000001768,6.31E-02
885,6.00E-02,0.00000177,6.00E-02
886,7.31E-02,0.000001772,7.31E-02
887,6.38E-02,0.000001774,6.38E-02
888,7.31E-02,0.000001776,7.31E-02
889,6.69E-02,0.000001778,6.69E-02
890,6.56E-02,0.00000178,6.56E-02
891,5.56E-02,0.000001782,5.56E-02
892,5.50E-02,0.000001784,5.50E-02
893,5.13E-02,0.000001786,5.13E-02
894,6.56E-02,0.000001788,6.56E-02
895,5.25E-02,0.00000179,5.25E-02
896,7.31E-02,0.000001792,7.31E-02
897,6.63E-02,0.000001794,6.63E-02
898,7.31E-02,0.000001796,7.31E-02
899,6.50E-02,0.000001798,6.50E-02
900,6.38E-02,0.0000018,6.38E-02
901,5.31E-02,0.000001802,5.31E-02
902,5.94E-02,0.000001804,5.94E-02
903,5.50E-02,0.000001806,5.50E-02
904,6.00E-02,0.000001808,6.00E-02
905,5.69E-02,0.00000181,5.69E-02
906,6.50E-02,0.000001812,6.50E-02
907,5.56E-02,0.000001814,5.56E-02
908,7.19E-02,0.000001816,7.19E-02
909,6.56E-02,0.000001818,6.56E-02
910,7.00E-02,0.00000182,7.00E-02
911,5.19E-02,0.000001822,5.19E-02
912,5.44E-02,0.000001824,5.44E-02
913,4.94E-02,0.000001826,4.94E-02
914,5.88E-02,0.000001828,5.88E-02
915,5.50E-02,0.00000183,5.50E-02
916,5.56E-02,0.000001832,5.56E-02
917,4.94E-02,0.000001834,4.94E-02
918,5.75E-02,0.000001836,5.75E-02
919,5.25E-02,0.000001838,5.25E-02
920,5.56E-02,0.00000184,5.56E-02
921,5.13E-02,0.000001842,5.13E-02
922,6.38E-02,0.000001844,6.38E-02
923,5.44E-02,0.000001846,5.44E-02
924,6.75E-02,0.000001848,6.75E-02
925,6.44E-02,0.00000185,6.44E-02
926,6.94E-02,0.000001852,6.94E-02
927,6.75E-02,0.000001854,6.75E-02
928,7.06E-02,0.000001856,7.06E-02
929,6.81E-02,0.000001858,6.81E-02
930,6.69E-02,0.00000186,6.69E-02
931,5.44E-02,0.000001862,5.44E-02
932,5.44E-02,0.000001864,5.44E-02
933,5.00E-02,0.000001866,5.00E-02
934,5.44E-02,0.000001868,5.44E-02
935,5.19E-02,0.00000187,5.19E-02
936,5.88E-02,0.000001872,5.88E-02
937,5.25E-02,0.000001874,5.25E-02
938,7.38E-02,0.000001876,7.38E-02
939,5.94E-02,0.000001878,5.94E-02
940,7.56E-02,0.00000188,7.56E-02
941,6.69E-02,0.000001882,6.69E-02
942,6.56E-02,0.000001884,6.56E-02
943,5.69E-02,0.000001886,5.69E-02
944,5.81E-02,0.000001888,5.81E-02
945,5.25E-02,0.00000189,5.25E-02
946,5.81E-02,0.000001892,5.81E-02
947,5.19E-02,0.000001894,5.19E-02
948,7.31E-02,0.000001896,7.31E-02
949,5.88E-02,0.000001898,5.88E-02
950,7.38E-02,0.0000019,7.38E-02
951,6.56E-02,0.000001902,6.56E-02
952,6.44E-02,0.000001904,6.44E-02
953,5.69E-02,0.000001906,5.69E-02
954,6.94E-02,0.000001908,6.94E-02
955,6.00E-02,0.00000191,6.00E-02
956,6.94E-02,0.000001912,6.94E-02
957,6.69E-02,0.000001914,6.69E-02
958,6.63E-02,0.000001916,6.63E-02
959,5.81E-02,0.000001918,5.81E-02
960,5.88E-02,0.00000192,5.88E-02
961,5.44E-02,0.000001922,5.44E-02
962,6.75E-02,0.000001924,6.75E-02
963,5.88E-02,0.000001926,5.88E-02
964,6.81E-02,0.000001928,6.81E-02
965,6.31E-02,0.00000193,6.31E-02
966,6.69E-02,0.000001932,6.69E-02
967,6.38E-02,0.000001934,6.38E-02
968,6.56E-02,0.000001936,6.56E-02
969,6.00E-02,0.000001938,6.00E-02
970,6.06E-02,0.00000194,6.06E-02
971,5.50E-02,0.000001942,5.50E-02
972,6.75E-02,0.000001944,6.75E-02
973,5.75E-02,0.000001946,5.75E-02
974,6.88E-02,0.000001948,6.88E-02
975,6.75E-02,0.00000195,6.75E-02
976,6.69E-02,0.000001952,6.69E-02
977,5.81E-02,0.000001954,5.81E-02
978,5.75E-02,0.000001956,5.75E-02
979,4.56E-02,0.000001958,4.56E-02
980,5.56E-02,0.00000196,5.56E-02
981,4.56E-02,0.000001962,4.56E-02
982,7.06E-02,0.000001964,7.06E-02
983,5.81E-02,0.000001966,5.81E-02
984,7.00E-02,0.000001968,7.00E-02
985,5.50E-02,0.00000197,5.50E-02
986,5.38E-02,0.000001972,5.38E-02
987,4.44E-02,0.000001974,4.44E-02
988,4.94E-02,0.000001976,4.94E-02
989,4.31E-02,0.000001978,4.31E-02
990,5.44E-02,0.00000198,5.44E-02
991,5.00E-02,0.000001982,5.00E-02
992,5.31E-02,0.000001984,5.31E-02
993,4.44E-02,0.000001986,4.44E-02
994,4.44E-02,0.000001988,4.44E-02
995,4.13E-02,0.00000199,4.13E-02
996,6.13E-02,0.000001992,6.13E-02
997,4.38E-02,0.000001994,4.38E-02
998,6.81E-02,0.000001996,6.81E-02
999,6.31E-02,0.000001998,6.31E-02
1000,6.38E-02,0.000002,6.38E-02
1001,5.94E-02,0.000002002,5.94E-02
1002,7.38E-02,0.000002004,7.38E-02
1003,6.31E-02,0.000002006,6.31E-02
1004,7.31E-02,0.000002008,7.31E-02
1005,6.69E-02,0.00000201,6.69E-02
1006,6.56E-02,0.000002012,6.56E-02
1007,5.69E-02,0.000002014,5.69E-02
1008,6.19E-02,0.000002016,6.19E-02
1009,5.75E-02,0.000002018,5.75E-02
1010,6.75E-02,0.00000202,6.75E-02
1011,6.06E-02,0.000002022,6.06E-02
1012,8.81E-02,0.000002024,8.81E-02
1013,6.81E-02,0.000002026,6.81E-02
1014,8.94E-02,0.000002028,8.94E-02
1015,8.31E-02,0.00000203,8.31E-02
1016,8.19E-02,0.000002032,8.19E-02
1017,6.19E-02,0.000002034,6.19E-02
1018,6.13E-02,0.000002036,6.13E-02
1019,5.81E-02,0.000002038,5.81E-02
1020,6.25E-02,0.00000204,6.25E-02
1021,5.88E-02,0.000002042,5.88E-02
1022,7.06E-02,0.000002044,7.06E-02
1023,6.31E-02,0.000002046,6.31E-02
1024,7.06E-02,0.000002048,7.06E-02
1025,6.00E-02,0.00000205,6.00E-02
1026,5.94E-02,0.000002052,5.94E-02
1027,5.31E-02,0.000002054,5.31E-02
1028,7.00E-02,0.000002056,7.00E-02
1029,5.69E-02,0.000002058,5.69E-02
1030,7.69E-02,0.00000206,7.69E-02
1031,7.00E-02,0.000002062,7.00E-02
1032,7.56E-02,0.000002064,7.56E-02
1033,6.50E-02,0.000002066,6.50E-02
1034,6.50E-02,0.000002068,6.50E-02
1035,5.56E-02,0.00000207,5.56E-02
1036,5.69E-02,0.000002072,5.69E-02
1037,5.38E-02,0.000002074,5.38E-02
1038,6.13E-02,0.000002076,6.13E-02
1039,5.56E-02,0.000002078,5.56E-02
1040,6.25E-02,0.00000208,6.25E-02
1041,5.88E-02,0.000002082,5.88E-02
1042,5.75E-02,0.000002084,5.75E-02
1043,4.75E-02,0.000002086,4.75E-02
1044,6.13E-02,0.000002088,6.13E-02
1045,4.81E-02,0.00000209,4.81E-02
1046,8.13E-02,0.000002092,8.13E-02
1047,6.25E-02,0.000002094,6.25E-02
1048,8.19E-02,0.000002096,8.19E-02
1049,7.75E-02,0.000002098,7.75E-02
1050,7.69E-02,0.0000021,7.69E-02
1051,7.00E-02,0.000002102,7.00E-02
1052,6.94E-02,0.000002104,6.94E-02
1053,5.69E-02,0.000002106,5.69E-02
1054,5.88E-02,0.000002108,5.88E-02
1055,5.31E-02,0.00000211,5.31E-02
1056,6.44E-02,0.000002112,6.44E-02
1057,5.88E-02,0.000002114,5.88E-02
1058,6.63E-02,0.000002116,6.63E-02
1059,6.31E-02,0.000002118,6.31E-02
1060,6.50E-02,0.00000212,6.50E-02
1061,6.13E-02,0.000002122,6.13E-02
1062,6.25E-02,0.000002124,6.25E-02
1063,5.69E-02,0.000002126,5.69E-02
1064,5.63E-02,0.000002128,5.63E-02
1065,5.19E-02,0.00000213,5.19E-02
1066,5.31E-02,0.000002132,5.31E-02
1067,4.69E-02,0.000002134,4.69E-02
1068,5.75E-02,0.000002136,5.75E-02
1069,4.69E-02,0.000002138,4.69E-02
1070,5.81E-02,0.00000214,5.81E-02
1071,5.56E-02,0.000002142,5.56E-02
1072,5.69E-02,0.000002144,5.69E-02
1073,5.44E-02,0.000002146,5.44E-02
1074,6.44E-02,0.000002148,6.44E-02
1075,5.69E-02,0.00000215,5.69E-02
1076,6.44E-02,0.000002152,6.44E-02
1077,6.25E-02,0.000002154,6.25E-02
1078,6.63E-02,0.000002156,6.63E-02
1079,6.13E-02,0.000002158,6.13E-02
1080,6.06E-02,0.00000216,6.06E-02
1081,5.13E-02,0.000002162,5.13E-02
1082,6.00E-02,0.000002164,6.00E-02
1083,5.25E-02,0.000002166,5.25E-02
1084,6.19E-02,0.000002168,6.19E-02
1085,6.00E-02,0.00000217,6.00E-02
1086,6.06E-02,0.000002172,6.06E-02
1087,5.81E-02,0.000002174,5.81E-02
1088,6.50E-02,0.000002176,6.50E-02
1089,5.88E-02,0.000002178,5.88E-02
1090,6.50E-02,0.00000218,6.50E-02
1091,5.69E-02,0.000002182,5.69E-02
1092,6.81E-02,0.000002184,6.81E-02
1093,5.75E-02,0.000002186,5.75E-02
1094,7.13E-02,0.000002188,7.13E-02
1095,6.81E-02,0.00000219,6.81E-02
1096,6.75E-02,0.000002192,6.75E-02
1097,5.50E-02,0.000002194,5.50E-02
1098,5.94E-02,0.000002196,5.94E-02
1099,5.38E-02,0.000002198,5.38E-02
1100,6.50E-02,0.0000022,6.50E-02
1101,5.94E-02,0.000002202,5.94E-02
1102,7.13E-02,0.000002204,7.13E-02
1103,6.50E-02,0.000002206,6.50E-02
1104,7.31E-02,0.000002208,7.31E-02
1105,6.88E-02,0.00000221,6.88E-02
1106,6.94E-02,0.000002212,6.94E-02
1107,5.88E-02,0.000002214,5.88E-02
1108,6.63E-02,0.000002216,6.63E-02
1109,5.81E-02,0.000002218,5.81E-02
1110,6.63E-02,0.00000222,6.63E-02
1111,5.94E-02,0.000002222,5.94E-02
1112,5.88E-02,0.000002224,5.88E-02
1113,4.75E-02,0.000002226,4.75E-02
1114,6.38E-02,0.000002228,6.38E-02
1115,4.81E-02,0.00000223,4.81E-02
1116,7.25E-02,0.000002232,7.25E-02
1117,6.50E-02,0.000002234,6.50E-02
1118,7.13E-02,0.000002236,7.13E-02
1119,6.31E-02,0.000002238,6.31E-02
1120,6.25E-02,0.00000224,6.25E-02
1121,5.06E-02,0.000002242,5.06E-02
1122,5.00E-02,0.000002244,5.00E-02
1123,4.75E-02,0.000002246,4.75E-02
1124,6.00E-02,0.000002248,6.00E-02
1125,5.00E-02,0.00000225,5.00E-02
1126,6.31E-02,0.000002252,6.31E-02
1127,6.00E-02,0.000002254,6.00E-02
1128,6.44E-02,0.000002256,6.44E-02
1129,6.25E-02,0.000002258,6.25E-02
1130,6.63E-02,0.00000226,6.63E-02
1131,6.38E-02,0.000002262,6.38E-02
1132,6.31E-02,0.000002264,6.31E-02
1133,5.63E-02,0.000002266,5.63E-02
1134,5.75E-02,0.000002268,5.75E-02
1135,5.50E-02,0.00000227,5.50E-02
1136,6.13E-02,0.000002272,6.13E-02
1137,5.69E-02,0.000002274,5.69E-02
1138,6.13E-02,0.000002276,6.13E-02
1139,5.88E-02,0.000002278,5.88E-02
1140,5.94E-02,0.00000228,5.94E-02
1141,5.75E-02,0.000002282,5.75E-02
1142,6.13E-02,0.000002284,6.13E-02
1143,5.94E-02,0.000002286,5.94E-02
1144,6.63E-02,0.000002288,6.63E-02
1145,6.19E-02,0.00000229,6.19E-02
1146,6.56E-02,0.000002292,6.56E-02
1147,6.13E-02,0.000002294,6.13E-02
1148,6.63E-02,0.000002296,6.63E-02
1149,6.13E-02,0.000002298,6.13E-02
1150,6.63E-02,0.0000023,6.63E-02
1151,5.81E-02,0.000002302,5.81E-02
1152,5.75E-02,0.000002304,5.75E-02
1153,5.31E-02,0.000002306,5.31E-02
1154,6.19E-02,0.000002308,6.19E-02
1155,5.56E-02,0.00000231,5.56E-02
1156,6.19E-02,0.000002312,6.19E-02
1157,5.81E-02,0.000002314,5.81E-02
1158,6.13E-02,0.000002316,6.13E-02
1159,5.69E-02,0.000002318,5.69E-02
1160,6.13E-02,0.00000232,6.13E-02
1161,5.75E-02,0.000002322,5.75E-02
1162,5.69E-02,0.000002324,5.69E-02
1163,4.94E-02,0.000002326,4.94E-02
1164,5.81E-02,0.000002328,5.81E-02
1165,5.00E-02,0.00000233,5.00E-02
1166,6.31E-02,0.000002332,6.31E-02
1167,5.81E-02,0.000002334,5.81E-02
1168,6.38E-02,0.000002336,6.38E-02
1169,6.06E-02,0.000002338,6.06E-02
1170,6.13E-02,0.00000234,6.13E-02
1171,5.44E-02,0.000002342,5.44E-02
1172,5.88E-02,0.000002344,5.88E-02
1173,5.13E-02,0.000002346,5.13E-02
1174,7.56E-02,0.000002348,7.56E-02
1175,5.94E-02,0.00000235,5.94E-02
1176,7.50E-02,0.000002352,7.50E-02
1177,6.81E-02,0.000002354,6.81E-02
1178,6.69E-02,0.000002356,6.69E-02
1179,6.31E-02,0.000002358,6.31E-02
1180,6.81E-02,0.00000236,6.81E-02
1181,6.38E-02,0.000002362,6.38E-02
1182,6.88E-02,0.000002364,6.88E-02
1183,6.50E-02,0.000002366,6.50E-02
1184,6.44E-02,0.000002368,6.44E-02
1185,5.44E-02,0.00000237,5.44E-02
1186,5.63E-02,0.000002372,5.63E-02
1187,5.44E-02,0.000002374,5.44E-02
1188,5.63E-02,0.000002376,5.63E-02
1189,5.19E-02,0.000002378,5.19E-02
1190,5.63E-02,0.00000238,5.63E-02
1191,5.13E-02,0.000002382,5.13E-02
1192,6.25E-02,0.000002384,6.25E-02
1193,5.56E-02,0.000002386,5.56E-02
1194,6.44E-02,0.000002388,6.44E-02
1195,6.25E-02,0.00000239,6.25E-02
1196,6.50E-02,0.000002392,6.50E-02
1197,5.94E-02,0.000002394,5.94E-02
1198,6.00E-02,0.000002396,6.00E-02
1199,5.63E-02,0.000002398,5.63E-02
1200,6.31E-02,0.0000024,6.31E-02
1201,5.44E-02,0.000002402,5.44E-02
1202,6.44E-02,0.000002404,6.44E-02
1203,5.88E-02,0.000002406,5.88E-02
1204,5.75E-02,0.000002408,5.75E-02
1205,5.00E-02,0.00000241,5.00E-02
1206,5.13E-02,0.000002412,5.13E-02
1207,4.94E-02,0.000002414,4.94E-02
1208,6.19E-02,0.000002416,6.19E-02
1209,5.25E-02,0.000002418,5.25E-02
1210,6.13E-02,0.00000242,6.13E-02
1211,5.75E-02,0.000002422,5.75E-02
1212,5.81E-02,0.000002424,5.81E-02
1213,5.44E-02,0.000002426,5.44E-02
1214,6.25E-02,0.000002428,6.25E-02
1215,5.56E-02,0.00000243,5.56E-02
1216,7.06E-02,0.000002432,7.06E-02
1217,6.38E-02,0.000002434,6.38E-02
1218,7.00E-02,0.000002436,7.00E-02
1219,6.63E-02,0.000002438,6.63E-02
1220,6.69E-02,0.00000244,6.69E-02
1221,6.44E-02,0.000002442,6.44E-02
1222,7.69E-02,0.000002444,7.69E-02
1223,6.56E-02,0.000002446,6.56E-02
1224,7.94E-02,0.000002448,7.94E-02
1225,7.69E-02,0.00000245,7.69E-02
1226,7.75E-02,0.000002452,7.75E-02
1227,7.13E-02,0.000002454,7.13E-02
1228,7.06E-02,0.000002456,7.06E-02
1229,5.56E-02,0.000002458,5.56E-02
1230,5.50E-02,0.00000246,5.50E-02
1231,5.19E-02,0.000002462,5.19E-02
1232,6.94E-02,0.000002464,6.94E-02
1233,5.63E-02,0.000002466,5.63E-02
1234,7.25E-02,0.000002468,7.25E-02
1235,7.00E-02,0.00000247,7.00E-02
1236,7.19E-02,0.000002472,7.19E-02
1237,6.38E-02,0.000002474,6.38E-02
1238,6.38E-02,0.000002476,6.38E-02
1239,5.69E-02,0.000002478,5.69E-02
1240,6.69E-02,0.00000248,6.69E-02
1241,5.94E-02,0.000002482,5.94E-02
1242,6.75E-02,0.000002484,6.75E-02
1243,6.38E-02,0.000002486,6.38E-02
1244,6.44E-02,0.000002488,6.44E-02
1245,6.13E-02,0.00000249,6.13E-02
1246,7.25E-02,0.000002492,7.25E-02
1247,6.13E-02,0.000002494,6.13E-02
1248,7.19E-02,0.000002496,7.19E-02
1249,5.38E-02,0.000002498,5.38E-02
1250,5.19E-02,0.0000025,5.19E-02
1251,3.56E-02,0.000002502,3.56E-02
1252,5.69E-02,0.000002504,5.69E-02
1253,3.56E-02,0.000002506,3.56E-02
1254,7.88E-02,0.000002508,7.88E-02
1255,5.81E-02,0.00000251,5.81E-02
1256,8.50E-02,0.000002512,8.50E-02
1257,7.88E-02,0.000002514,7.88E-02
