X,CH1,Start,Increment
1211,1.83E-01,1.211E-07,1.83E-01
1212,1.79E-01,1.212E-07,1.79E-01
1213,1.79E-01,1.213E-07,1.79E-01
1214,1.80E-01,1.214E-07,1.80E-01
1215,1.80E-01,1.215E-07,1.80E-01
1216,1.75E-01,1.216E-07,1.75E-01
1217,1.75E-01,1.217E-07,1.75E-01
1218,1.77E-01,1.218E-07,1.77E-01
1219,1.77E-01,1.219E-07,1.77E-01
1220,1.73E-01,0.000000122,1.73E-01
1221,1.73E-01,1.221E-07,1.73E-01
1222,1.74E-01,1.222E-07,1.74E-01
1223,1.74E-01,1.223E-07,1.74E-01
1224,1.70E-01,1.224E-07,1.70E-01
1225,1.70E-01,1.225E-07,1.70E-01
1226,1.72E-01,1.226E-07,1.72E-01
1227,1.72E-01,1.227E-07,1.72E-01
1228,1.68E-01,1.228E-07,1.68E-01
1229,1.68E-01,1.229E-07,1.68E-01
1230,1.69E-01,0.000000123,1.69E-01
1231,1.69E-01,1.231E-07,1.69E-01
1232,1.67E-01,1.232E-07,1.67E-01
1233,1.67E-01,1.233E-07,1.67E-01
1234,1.67E-01,1.234E-07,1.67E-01
1235,1.67E-01,1.235E-07,1.67E-01
1236,1.65E-01,1.236E-07,1.65E-01
1237,1.65E-01,1.237E-07,1.65E-01
1238,1.66E-01,1.238E-07,1.66E-01
1239,1.66E-01,1.239E-07,1.66E-01
1240,1.63E-01,0.000000124,1.63E-01
1241,1.63E-01,1.241E-07,1.63E-01
1242,1.64E-01,1.242E-07,1.64E-01
1243,1.64E-01,1.243E-07,1.64E-01
1244,1.62E-01,1.244E-07,1.62E-01
1245,1.62E-01,1.245E-07,1.62E-01
1246,1.63E-01,1.246E-07,1.63E-01
1247,1.63E-01,1.247E-07,1.63E-01
1248,1.62E-01,1.248E-07,1.62E-01
1249,1.62E-01,1.249E-07,1.62E-01
1250,1.62E-01,0.000000125,1.62E-01
1251,1.62E-01,1.251E-07,1.62E-01
1252,1.63E-01,1.252E-07,1.63E-01
1253,1.63E-01,1.253E-07,1.63E-01
1254,1.63E-01,1.254E-07,1.63E-01
1255,1.63E-01,1.255E-07,1.63E-01
1256,1.65E-01,1.256E-07,1.65E-01
1257,1.65E-01,1.257E-07,1.65E-01
1258,1.64E-01,1.258E-07,1.64E-01
1259,1.64E-01,1.259E-07,1.64E-01
1260,1.66E-01,0.000000126,1.66E-01
1261,1.66E-01,1.261E-07,1.66E-01
1262,1.66E-01,1.262E-07,1.66E-01
1263,1.66E-01,1.263E-07,1.66E-01
1264,1.69E-01,1.264E-07,1.69E-01
1265,1.69E-01,1.265E-07,1.69E-01
1266,1.67E-01,1.266E-07,1.67E-01
1267,1.67E-01,1.267E-07,1.67E-01
1268,1.71E-01,1.268E-07,1.71E-01
1269,1.71E-01,1.269E-07,1.71E-01
1270,1.70E-01,0.000000127,1.70E-01
1271,1.70E-01,1.271E-07,1.70E-01
1272,1.73E-01,1.272E-07,1.73E-01
1273,1.73E-01,1.273E-07,1.73E-01
1274,1.71E-01,1.274E-07,1.71E-01
1275,1.71E-01,1.275E-07,1.71E-01
1276,1.75E-01,1.276E-07,1.75E-01
1277,1.75E-01,1.277E-07,1.75E-01
1278,1.74E-01,1.278E-07,1.74E-01
1279,1.74E-01,1.279E-07,1.74E-01
1280,1.79E-01,0.000000128,1.79E-01
1281,1.79E-01,1.281E-07,1.79E-01
1282,1.76E-01,1.282E-07,1.76E-01
1283,1.76E-01,1.283E-07,1.76E-01
1284,1.81E-01,1.284E-07,1.81E-01
1285,1.81E-01,1.285E-07,1.81E-01
1286,1.80E-01,1.286E-07,1.80E-01
1287,1.80E-01,1.287E-07,1.80E-01
1288,1.83E-01,1.288E-07,1.83E-01
1289,1.83E-01,1.289E-07,1.83E-01
1290,1.81E-01,0.000000129,1.81E-01
1291,1.81E-01,1.291E-07,1.81E-01
1292,1.85E-01,1.292E-07,1.85E-01
1293,1.85E-01,1.293E-07,1.85E-01
1294,1.84E-01,1.294E-07,1.84E-01
1295,1.84E-01,1.295E-07,1.84E-01
1296,1.88E-01,1.296E-07,1.88E-01
1297,1.88E-01,1.297E-07,1.88E-01
1298,1.87E-01,1.298E-07,1.87E-01
1299,1.87E-01,1.299E-07,1.87E-01
1300,1.92E-01,0.00000013,1.92E-01
1301,1.92E-01,1.301E-07,1.92E-01
1302,1.90E-01,1.302E-07,1.90E-01
1303,1.90E-01,1.303E-07,1.90E-01
1304,1.94E-01,1.304E-07,1.94E-01
1305,1.94E-01,1.305E-07,1.94E-01
1306,1.93E-01,1.306E-07,1.93E-01
1307,1.93E-01,1.307E-07,1.93E-01
1308,1.97E-01,1.308E-07,1.97E-01
1309,1.97E-01,1.309E-07,1.97E-01
1310,1.95E-01,0.000000131,1.95E-01
1311,1.95E-01,1.311E-07,1.95E-01
1312,1.98E-01,1.312E-07,1.98E-01
1313,1.98E-01,1.313E-07,1.98E-01
1314,1.97E-01,1.314E-07,1.97E-01
1315,1.97E-01,1.315E-07,1.97E-01
1316,2.01E-01,1.316E-07,2.01E-01
1317,2.01E-01,1.317E-07,2.01E-01
1318,2.00E-01,1.318E-07,2.00E-01
1319,2.00E-01,1.319E-07,2.00E-01
1320,2.03E-01,0.000000132,2.03E-01
1321,2.03E-01,1.321E-07,2.03E-01
1322,2.02E-01,1.322E-07,2.02E-01
1323,2.02E-01,1.323E-07,2.02E-01
1324,2.05E-01,1.324E-07,2.05E-01
1325,2.05E-01,1.325E-07,2.05E-01
1326,2.04E-01,1.326E-07,2.04E-01
1327,2.04E-01,1.327E-07,2.04E-01
1328,2.05E-01,1.328E-07,2.05E-01
1329,2.05E-01,1.329E-07,2.05E-01
1330,2.05E-01,0.000000133,2.05E-01
1331,2.05E-01,1.331E-07,2.05E-01
1332,2.07E-01,1.332E-07,2.07E-01
1333,2.07E-01,1.333E-07,2.07E-01
1334,2.06E-01,1.334E-07,2.06E-01
1335,2.06E-01,1.335E-07,2.06E-01
1336,2.08E-01,1.336E-07,2.08E-01
1337,2.08E-01,1.337E-07,2.08E-01
1338,2.08E-01,1.338E-07,2.08E-01
1339,2.08E-01,1.339E-07,2.08E-01
1340,2.08E-01,0.000000134,2.08E-01
1341,2.08E-01,1.341E-07,2.08E-01
1342,2.09E-01,1.342E-07,2.09E-01
1343,2.09E-01,1.343E-07,2.09E-01
1344,2.07E-01,1.344E-07,2.07E-01
1345,2.07E-01,1.345E-07,2.07E-01
1346,2.08E-01,1.346E-07,2.08E-01
1347,2.08E-01,1.347E-07,2.08E-01
1348,2.07E-01,1.348E-07,2.07E-01
1349,2.07E-01,1.349E-07,2.07E-01
1350,2.07E-01,0.000000135,2.07E-01
1351,2.07E-01,1.351E-07,2.07E-01
1352,2.07E-01,1.352E-07,2.07E-01
1353,2.07E-01,1.353E-07,2.07E-01
1354,2.07E-01,1.354E-07,2.07E-01
1355,2.07E-01,1.355E-07,2.07E-01
1356,2.06E-01,1.356E-07,2.06E-01
1357,2.06E-01,1.357E-07,2.06E-01
1358,2.06E-01,1.358E-07,2.06E-01
1359,2.06E-01,1.359E-07,2.06E-01
1360,2.06E-01,0.000000136,2.06E-01
1361,2.06E-01,1.361E-07,2.06E-01
1362,2.06E-01,1.362E-07,2.06E-01
1363,2.06E-01,1.363E-07,2.06E-01
1364,2.04E-01,1.364E-07,2.04E-01
1365,2.04E-01,1.365E-07,2.04E-01
1366,2.05E-01,1.366E-07,2.05E-01
1367,2.05E-01,1.367E-07,2.05E-01
1368,2.04E-01,1.368E-07,2.04E-01
1369,2.04E-01,1.369E-07,2.04E-01
1370,2.04E-01,0.000000137,2.04E-01
1371,2.04E-01,1.371E-07,2.04E-01
1372,2.03E-01,1.372E-07,2.03E-01
1373,2.03E-01,1.373E-07,2.03E-01
1374,2.03E-01,1.374E-07,2.03E-01
1375,2.03E-01,1.375E-07,2.03E-01
1376,2.02E-01,1.376E-07,2.02E-01
1377,2.02E-01,1.377E-07,2.02E-01
1378,2.03E-01,1.378E-07,2.03E-01
1379,2.03E-01,1.379E-07,2.03E-01
1380,2.00E-01,0.000000138,2.00E-01
1381,2.00E-01,1.381E-07,2.00E-01
1382,2.01E-01,1.382E-07,2.01E-01
1383,2.01E-01,1.383E-07,2.01E-01
1384,1.97E-01,1.384E-07,1.97E-01
1385,1.97E-01,1.385E-07,1.97E-01
1386,1.99E-01,1.386E-07,1.99E-01
1387,1.99E-01,1.387E-07,1.99E-01
1388,1.95E-01,1.388E-07,1.95E-01
1389,1.95E-01,1.389E-07,1.95E-01
1390,1.97E-01,0.000000139,1.97E-01
1391,1.97E-01,1.391E-07,1.97E-01
1392,1.92E-01,1.392E-07,1.92E-01
1393,1.92E-01,1.393E-07,1.92E-01
1394,1.93E-01,1.394E-07,1.93E-01
1395,1.93E-01,1.395E-07,1.93E-01
1396,1.91E-01,1.396E-07,1.91E-01
1397,1.91E-01,1.397E-07,1.91E-01
1398,1.92E-01,1.398E-07,1.92E-01
1399,1.92E-01,1.399E-07,1.92E-01
